Width [m],Depth [m],Area [m2],Height [m],Orientation,WWR [%],SHD,Cooling[kWh],Heating[kWh],Lighting[kWh],EUI [kwh/m2],EffDepth[m],DA [%],UDI [%],CDA [%],SDA [Area%],img,threeD,Rating
4.5,8,36,4.2,225,0.6,3,1649.262692,5047.089594,132.833177,189.6995962,5.75,56.944444,77.083333,83.333333,74.31,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,270,0.6,3,1529.464175,3987.431798,253.100421,160.2776776,4.75,50,72.222222,68.055556,63.19,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,270,0.6,3,1719.401639,4336.224686,164.942805,172.7935869,5.75,56.25,68.055556,79.166667,70.14,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,270,0.6,3,1945.445121,4640.861833,121.635515,186.3317353,7.75,62.5,63.194444,100,88.19,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,315,0.6,3,1536.757187,3657.969478,207.781216,150.0696634,5.75,54.166667,63.194444,75.694444,74.31,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,315,0.6,3,1743.284374,3932.022152,142.854381,161.6155808,7.75,60.416667,57.638889,97.916667,93.06,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,315,0.6,3,1998.821606,4180.385815,94.628134,174.2732099,7.75,68.055556,52.777778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,45,0.6,3,1538.211589,3541.307478,140.088,144.9890852,5.75,54.861111,63.888889,75,72.92,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,45,0.6,3,1732.968783,3770.93525,93.276912,155.4772485,6.75,62.5,58.333333,97.916667,85.42,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,45,0.6,3,1978.74342,3979.684901,63.328387,167.2710197,7.75,69.444444,52.777778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,90,0.6,3,1537.130523,3888.319838,175.522401,155.5825767,4.75,50,68.055556,68.055556,62.5,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,90,0.6,3,1702.958346,4182.575942,136.004499,167.2649663,5.25,55.555556,65.277778,77.083333,68.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,90,0.6,3,1919.861565,4467.462756,90.753495,179.946606,7.75,62.5,59.027778,100,84.03,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,0,0.8,3,1607.025352,3317.69076,100.258934,139.5826402,7.75,70.138889,62.5,100,99.31,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,0,0.8,3,1885.762397,3535.173575,35.361937,151.5638308,7.75,98.611111,52.083333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,0,0.8,3,2185.288227,3747.982792,26.150613,165.5394898,7.75,100,44.444444,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,135,0.8,3,1536.850667,4337.135962,161.456056,167.6511857,5.25,54.861111,78.472222,73.611111,68.06,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,135,0.8,3,1722.258969,4713.446259,109.542721,181.812443,7.75,64.583333,72.916667,100,90.28,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,135,0.8,3,1921.154052,5111.543475,47.279967,196.6660415,7.75,77.083333,68.055556,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,180,0.8,3,1331.522203,4436.747282,214.128122,166.1777113,5.25,50.694444,82.638889,68.75,64.58,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,180,0.8,3,1483.66348,4868.413131,102.641688,179.2977305,6.25,62.5,77.777778,99.305556,81.94,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,180,0.8,3,1642.06387,5273.842222,62.446043,193.8431149,7.75,71.527778,73.611111,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,225,0.8,3,1529.884982,4396.855775,186.992865,169.8259339,5.25,53.472222,78.472222,71.527778,66.67,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,225,0.8,3,1726.400345,4794.828924,112.428453,184.2682701,7.75,62.5,72.916667,100,84.03,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,225,0.8,3,1941.169102,5190.795113,68.76311,200.0202035,7.75,74.305556,70.138889,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,270,0.8,3,1802.344435,4035.820093,177.389388,167.0987199,5.75,56.25,67.361111,81.944444,74.31,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,270,0.8,3,2085.341632,4389.257161,79.611246,182.06139,7.75,68.75,61.111111,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,270,0.8,3,2387.085415,4699.513961,48.972191,198.2103213,7.75,88.194444,54.861111,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,315,0.8,3,1838.959661,3645.251385,130.220247,155.9564248,7.75,61.805556,56.944444,99.305556,95.83,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,315,0.8,3,2156.53001,3907.119188,65.796391,170.2623775,7.75,77.083333,47.916667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,315,0.8,3,2486.062189,4160.351481,40.869124,185.7578554,7.75,100,40.277778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,45,0.8,3,1820.21881,3464.88527,87.531024,149.239864,7.75,62.5,57.638889,99.305556,90.97,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,45,0.8,3,2134.070593,3681.645064,46.785513,162.8472547,7.75,77.083333,48.611111,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,45,0.8,3,2462.741704,3918.985774,27.29297,178.0283458,7.75,100,40.277778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,90,0.8,3,1777.281208,3890.16324,123.528078,160.8603479,5.75,56.25,63.194444,81.944444,73.61,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,90,0.8,3,2046.488517,4183.21196,73.19614,175.0804616,7.75,68.75,54.166667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,90,0.8,3,2335.734449,4476.160279,44.308984,190.4501031,7.75,89.583333,47.916667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,0,0.4,6,1133.233267,3657.913883,334.139614,142.3690768,4.75,46.527778,80.555556,61.805556,58.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,0,0.4,6,1176.773057,3922.984072,290.717235,149.735399,5.25,50,75.694444,68.75,64.58,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,0,0.4,6,1222.95176,4223.106944,205.492239,156.9875262,5.75,55.555556,71.527778,76.388889,73.61,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,135,0.4,6,1172.562166,4050.013187,489.828467,158.6778839,3.25,29.861111,64.583333,46.527778,43.06,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,135,0.4,6,1227.698635,4443.906641,411.802882,168.9835599,3.75,35.416667,70.833333,50,47.22,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,135,0.4,6,1286.470338,4847.199651,330.448263,179.5588403,4.25,38.888889,88.194444,54.861111,51.39,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,180,0.4,6,1136.766714,4070.951326,561.92914,160.2679772,3.25,27.083333,65.277778,43.055556,40.28,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,180,0.4,6,1185.647094,4487.965759,470.412651,170.6673751,3.75,32.638889,73.611111,49.305556,45.83,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,180,0.4,6,1241.508347,4902.789721,399.965842,181.7851086,3.75,38.194444,82.638889,54.166667,49.31,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,225,0.4,6,1208.070364,4056.892491,559.635897,161.7944098,3.25,28.472222,64.583333,43.75,41.67,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,225,0.4,6,1266.221732,4465.422697,468.873877,172.2366196,3.75,34.722222,75.694444,51.388889,44.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,225,0.4,6,1328.7301,4892.602104,358.529801,182.7739446,3.75,38.194444,88.888889,56.25,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,270,0.4,6,1235.979671,3900.045052,492.466974,156.3469916,3.75,31.25,59.722222,49.305556,47.92,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,270,0.4,6,1321.344545,4279.574883,409.786708,166.9640593,4.25,37.5,70.138889,56.25,53.47,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,270,0.4,6,1378.728307,4645.370492,308.150977,175.8958271,4.25,42.361111,80.555556,60.416667,56.94,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,315,0.4,6,1222.083355,3763.658347,401.201974,149.6373243,4.25,36.111111,56.944444,56.25,56.25,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,315,0.4,6,1296.339126,4091.159132,327.298254,158.7443476,4.75,42.361111,70.138889,62.5,62.5,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,315,0.4,6,1364.979936,4423.316451,232.729796,167.2507273,5.25,48.611111,70.833333,68.75,67.36,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2.json,0
